catch,Zonal Winds,Meridional Winds,Humidity,Air Temp,Sea Surface Temp
0.2551168128654968,0.47058823529411764,0.31654676258992803,0.891604675876727,0.9219653179190743,0.9465240641711237
0.2616960526315788,0.48039215686274506,0.18705035971223022,0.891604675876727,0.8872832369942198,0.9037433155080219
0.26023377192982444,0.5686274509803921,0.2158273381294964,0.873538788522848,0.8554913294797686,0.8903743315508024
0.33625723684210485,0.7843137254901961,0.2805755395683453,0.8459086078639745,0.8208092485549123,0.9144385026737964
0.44152054093567195,0.7254901960784315,0.38848920863309355,0.8235919234856536,0.7630057803468207,0.9438502673796805
0.42616973684210535,0.5882352941176471,0.20143884892086333,0.8820403825717322,0.9219653179190743,0.9652406417112305
0.4517543859649127,0.7549019607843137,0.15107913669064743,0.87778958554729,0.8554913294797686,0.9411764705882355
0.4495615497076022,0.607843137254902,0.23021582733812945,0.8873538788522848,0.8092485549132942,0.9251336898395728
0.5014620614035081,0.5686274509803921,0.33093525179856115,0.8597236981934113,0.8872832369942198,0.930481283422461
0.6096494152046787,0.46078431372549017,0.158273381294964,0.8873538788522848,0.9104046242774562,0.906417112299466
0.6330412280701747,0.5196078431372549,0.47482014388489213,0.87778958554729,0.8323699421965323,0.9331550802139041
0.6469297514619878,0.6764705882352942,0.3381294964028777,0.9319872476089267,0.7312138728323703,0.9465240641711237
0.6286548976608177,0.9313725490196079,0.60431654676259,0.9001062699256112,0.9219653179190743,0.9679144385026746
0.7046782894736836,0.38235294117647056,0.5683453237410072,0.9319872476089267,0.8641618497109835,0.97860962566845
0.6359652777777773,0.33333333333333326,0.6330935251798562,0.9500531349628056,0.5838150289017348,0.9679144385026746
0.6995614035087723,0.3431372549019608,0.18705035971223022,0.8873538788522848,1.0,0.9010695187165787
0.7032165935672516,0.5294117647058824,0.4172661870503598,0.9638682252922424,0.6069364161849711,0.8502673796791447
0.623537938596491,1.0,1.0,0.9543039319872476,0.6416184971098273,0.8155080213903751
0.6725149853801167,0.5980392156862745,0.6762589928057554,0.9277364505844846,0.7745664739884397,0.7807486631016047
0.7558482456140352,0.5882352941176471,0.5539568345323741,0.9277364505844846,0.9104046242774562,0.8048128342245988
0.7419592105263151,0.5490196078431373,0.19424460431654672,0.9277364505844846,0.9104046242774562,0.8609625668449201
0.7258771929824563,0.37254901960784315,0.1151079136690647,0.9277364505844846,0.9335260115606925,0.8395721925133701
0.7492690058479523,0.38235294117647056,0.20143884892086333,0.9543039319872476,0.7745664739884397,0.8315508021390379
0.8530700292397659,0.3137254901960784,0.3237410071942446,0.9723698193411264,0.5838150289017348,0.8930481283422465
0.7880116228070175,0.2450980392156863,0.48201438848920863,0.9543039319872476,0.8208092485549123,0.8582887700534769
0.7127192982456139,0.803921568627451,0.525179856115108,0.9234856535600426,0.7745664739884397,0.8689839572192515
0.7200291666666656,0.7058823529411765,0.31654676258992803,0.9319872476089267,0.8554913294797686,0.8957219251336905
0.6959067251461981,0.8431372549019608,0.158273381294964,0.9277364505844846,0.8092485549132942,0.8689839572192515
0.7419592105263151,0.6568627450980392,0.15107913669064743,0.8416578108395325,0.7861271676300579,0.8475935828877006
0.7463449561403497,0.911764705882353,0.22302158273381295,0.8597236981934113,0.7427745664739884,0.8422459893048133
0.728801242690059,0.8725490196078431,0.2805755395683453,0.8459086078639745,0.7196531791907512,0.8315508021390379
0.7331870614035081,0.7549019607843137,0.5683453237410072,0.8193411264612115,0.7080924855491331,0.8422459893048133
0.770467909356725,0.7745098039215687,0.5611510791366907,0.8150903294367694,0.8208092485549123,0.9438502673796805
0.7478072368421058,0.823529411764706,0.47482014388489213,0.8150903294367694,0.8323699421965323,1.0
0.7711990497076018,0.6372549019607843,0.47482014388489213,0.8597236981934113,0.6849710982658959,0.9117647058823533
0.7236843567251459,0.696078431372549,0.49640287769784175,0.8820403825717322,0.6416184971098273,0.8770053475935837
0.7485378654970756,0.7647058823529412,0.5323741007194245,0.9139213602550479,0.5722543352601157,0.882352941176471
0.8684208333333325,0.44117647058823534,0.2805755395683453,0.873538788522848,0.8323699421965323,0.8689839572192515
0.8347951754385967,0.45098039215686275,0.4388489208633094,0.8150903294367694,0.8439306358381504,0.8208556149732624
0.8150586257309937,0.38235294117647056,0.40287769784172667,0.8374070138150903,0.8208092485549123,0.8101604278074879
0.8121345760233911,0.2450980392156863,0.37410071942446044,0.873538788522848,0.898843930635838,0.7754010695187166
0.8230995614035077,0.22549019607843135,0.41007194244604317,0.895855472901169,0.9104046242774562,0.7459893048128343
0.8567252192982453,0.196078431372549,0.3381294964028777,0.895855472901169,0.8872832369942198,0.7326203208556148
0.8801170321637422,0.23529411764705876,0.3597122302158273,0.873538788522848,0.8872832369942198,0.7165775401069521
0.8530700292397659,0.3137254901960784,0.4388489208633094,0.9054197662061637,0.8439306358381504,0.7192513368983962
0.5972220760233915,0.5588235294117647,0.381294964028777,0.9001062699256112,0.797687861271676,0.740641711229947
0.5109647660818712,0.4313725490196078,0.3525179856115108,0.9096705632306057,0.8208092485549123,0.7513368983957225
0.48830409356725113,0.48039215686274506,0.2589928057553957,0.8873538788522848,0.7861271676300579,0.7326203208556148
0.5650586988304092,0.4313725490196078,0.3237410071942446,0.9819341126461212,0.45953757225433467,0.7058823529411775
0.5614035087719298,0.696078431372549,0.24460431654676257,0.9638682252922424,0.6502890173410405,0.7032085561497325
0.6732455409356719,0.4313725490196078,0.8129496402877698,0.9319872476089267,0.8872832369942198,0.7219251336898402
0.5109647660818712,0.18627450980392146,0.47482014388489213,0.9096705632306057,0.8641618497109835,0.7192513368983962
0.49342105263157876,0.4313725490196078,0.3525179856115108,0.8639744952178533,0.7630057803468207,0.7299465240641716
0.5204680555555559,0.5784313725490196,0.5899280575539568,0.9001062699256112,0.7196531791907512,0.7727272727272734
0.5738303362573092,0.4117647058823529,0.5179856115107914,0.9596174282678002,0.6416184971098273,0.7727272727272734
0.5562866228070167,0.33333333333333326,0.5611510791366907,0.9681190223166843,0.5173410404624281,0.7780748663101607
0.5475144736842097,0.27450980392156865,0.6258992805755396,0.9319872476089267,0.7312138728323703,0.7860962566844929
0.5146199561403506,0.21568627450980382,0.5107913669064749,0.8820403825717322,0.9219653179190743,0.8048128342245988
0.6454679824561405,0.3137254901960784,0.3237410071942446,0.8597236981934113,0.8554913294797686,0.8101604278074879
0.6067253654970761,0.5,0.09352517985611508,0.9001062699256112,0.5953757225433529,0.7967914438502683
0.472222149122806,0.3529411764705882,0.1294964028776978,0.851222104144527,0.7312138728323703,0.7700534759358293
0.4809942982456139,0.2450980392156863,0.302158273381295,0.8873538788522848,0.7630057803468207,0.7486631016042784
0.5000002923976608,0.196078431372549,0.3237410071942446,0.9458023379383634,0.797687861271676,0.7513368983957225
0.43932763157894694,0.18627450980392146,0.41007194244604317,0.9139213602550479,0.8439306358381504,0.7486631016042784
0.4371347222222228,0.17647058823529405,0.3525179856115108,0.9001062699256112,0.797687861271676,0.7459893048128343
0.4451757309941522,0.13725490196078427,0.5395683453237411,0.9054197662061637,0.8092485549132942,0.7352941176470598
0.3494151315789473,0.2941176470588235,0.4460431654676259,0.8820403825717322,0.7745664739884397,0.7299465240641716
0.28728070175438614,0.27450980392156865,0.31654676258992803,0.9054197662061637,0.8323699421965323,0.7192513368983962
0.29897690058479576,0.2058823529411764,0.17985611510791366,0.8820403825717322,0.7427745664739884,0.7112299465240648
0.2624271929824564,0.04901960784313719,0.22302158273381295,0.8150903294367694,0.6849710982658959,0.7005347593582893
0.20248567251461935,0.196078431372549,0.2661870503597122,0.7693942614240171,0.6849710982658959,0.689839572192513
0.27631571637426866,0.2058823529411764,0.17985611510791366,0.7874601487778958,0.6618497109826595,0.641711229946524
0.27412280701754366,0.10784313725490191,0.2805755395683453,0.8374070138150903,0.6849710982658959,0.6096256684491985
0.301900365497076,0.039215686274509776,0.15107913669064743,0.869287991498406,0.6184971098265892,0.5989304812834222
0.28070204678362565,0.0,0.14388489208633093,0.8416578108395325,0.5173410404624281,0.5614973262032095
0.30263150584795273,0.06862745098039202,0.22302158273381295,0.869287991498406,0.3468208092485554,0.5374331550802136
0.39181293859649013,0.1470588235294118,0.2158273381294964,0.8459086078639745,0.3265895953757232,0.524064171122995
0.4225145467836251,0.06862745098039202,0.3669064748201439,0.869287991498406,0.3815028901734099,0.5106951871657754
0.43274839181286584,0.2058823529411764,0.2805755395683453,0.87778958554729,0.41618497109826613,0.4946524064171127
0.3757309210526314,0.37254901960784315,0.24460431654676257,0.8459086078639745,0.33526011560693636,0.48930481283422456
0.35672492690058455,0.45098039215686275,0.24460431654676257,0.8374070138150903,0.2803468208092488,0.4759358288770059
0.378654970760234,0.28431372549019607,0.2805755395683453,0.891604675876727,0.35838150289017356,0.4625668449197864
0.43055548245613995,0.18627450980392146,0.20863309352517984,0.9596174282678002,0.3930635838150298,0.4598930481283423
0.499269152046784,0.13725490196078427,0.23021582733812945,0.9458023379383634,0.45953757225433467,0.43048128342246006
0.4890353070175433,0.039215686274509776,0.16546762589928055,0.891604675876727,0.3930635838150298,0.42780748663101686
0.5146199561403506,0.1568627450980392,0.15107913669064743,0.8873538788522848,0.3468208092485554,0.3796791443850269
0.5402046052631579,0.2058823529411764,0.10071942446043158,0.9139213602550479,0.3468208092485554,0.3262032085561497
0.5730997076023394,0.3039215686274509,0.09352517985611508,0.9139213602550479,0.29190751445086693,0.310160427807487
0.5606723684210522,0.23529411764705876,0.23021582733812945,0.9277364505844846,0.3034682080924851,0.2540106951871657
0.5942980263157889,0.23529411764705876,0.23021582733812945,0.9319872476089267,0.2803468208092488,0.23796791443850296
0.6242690789473677,0.17647058823529405,0.23741007194244607,0.9362380446333687,0.2803468208092488,0.21657754010695207
0.6162280701754383,0.10784313725490191,0.39568345323741005,0.9277364505844846,0.31502890173410414,0.19786096256684438
0.7383040204678357,0.33333333333333326,0.4388489208633094,0.9362380446333687,0.29190751445086693,0.21390374331550888
0.7076023391812862,0.2941176470588235,0.3525179856115108,0.9234856535600426,0.25722543352601157,0.2085561497326207
0.7361111111111107,0.3039215686274509,0.2949640287769784,0.9234856535600426,0.23410404624277525,0.19518716577540118
0.6454679824561405,0.22549019607843135,0.20143884892086333,0.87778958554729,0.21387283236994215,0.18449197860962663
0.649853728070175,0.16666666666666663,0.20863309352517984,0.87778958554729,0.202312138728324,0.16577540106951894
0.6206138888888884,0.21568627450980382,0.1151079136690647,0.9001062699256112,0.23410404624277525,0.15775401069518757
0.5913745614035086,0.2549019607843137,0.14388489208633093,0.8873538788522848,0.21387283236994215,0.14705882352941213
0.6206138888888884,0.2058823529411764,0.10071942446043158,0.891604675876727,0.19075144508670494,0.12834224598930533
0.6206138888888884,0.0980392156862745,0.1294964028776978,0.8820403825717322,0.2225433526011571,0.11229946524064172
0.5402046052631579,0.10784313725490191,0.20143884892086333,0.8459086078639745,0.17919075144508678,0.10427807486631036
0.5906434210526319,0.039215686274509776,0.2733812949640288,0.8374070138150903,0.2225433526011571,0.07219251336898402
0.5899122807017543,0.009803921568627416,0.20143884892086333,0.7970244420828906,0.2225433526011571,0.05347593582887722
0.5950291666666665,0.12745098039215685,0.2158273381294964,0.8331562167906483,0.15606936416185047,0.04812834224598905
0.6790936403508772,0.13725490196078427,0.23021582733812945,0.8873538788522848,0.101156069364162,0.034759358288769526
0.7171051169590639,0.22549019607843135,0.2158273381294964,0.9362380446333687,0.12138728323699421,0.03208556149732633
0.7412279970760229,0.2647058823529411,0.20143884892086333,0.9234856535600426,0.16763005780346862,0.034759358288769526
0.689327485380117,0.2450980392156863,0.20143884892086333,0.895855472901169,0.11271676300578015,0.02941176470588225
0.693713304093567,0.28431372549019607,0.17985611510791366,0.8416578108395325,0.12138728323699421,0.026737967914439054
0.7324564327485374,0.2647058823529411,0.18705035971223022,0.8193411264612115,0.101156069364162,0.013368983957219527
0.770467909356725,0.3431372549019608,0.18705035971223022,0.8374070138150903,0.101156069364162,0.010695187165775444
0.7638892543859646,0.3039215686274509,0.19424460431654672,0.851222104144527,0.043352601156069426,0.0
0.7697367690058474,0.37254901960784315,0.1294964028776978,0.9001062699256112,0.08959537572254384,0.04812834224598905
0.5833335526315793,0.28431372549019607,0.09352517985611508,0.9234856535600426,0.101156069364162,0.02941176470588225
0.5577483187134495,0.45098039215686275,0.1151079136690647,0.9415515409139213,0.05491329479768847,0.02941176470588225
0.6440057017543861,0.28431372549019607,0.09352517985611508,0.9001062699256112,0.101156069364162,0.16577540106951894
0.649853728070175,0.37254901960784315,0.23021582733812945,0.8639744952178533,0.14450867052023142,0.18449197860962663
0.6176904239766081,0.6176470588235294,0.13669064748201437,0.9096705632306057,0.13294797687861237,0.21925133689839615
0.5964915204678354,0.27450980392156865,0.15107913669064743,0.8278427205100958,0.08959537572254384,0.1550802139037435
0.5562866228070167,0.2450980392156863,0.2877697841726619,0.7917109458023379,0.16763005780346862,0.20320855614973254
0.5643275584795324,0.5392156862745098,0.2517985611510792,0.8278427205100958,0.13294797687861237,0.27807486631016065
0.5921051900584784,0.4313725490196078,0.13669064748201437,0.8331562167906483,0.043352601156069426,0.2486631016042784
0.5745614766081868,0.2450980392156863,0.18705035971223022,0.7375132837407015,0.13294797687861237,0.28342245989304793
0.5672516081871342,0.196078431372549,0.15107913669064743,0.7832093517534539,0.17919075144508678,0.3262032085561497
0.6111111842105252,0.02941176470588225,0.1079136690647482,0.8597236981934113,0.21387283236994215,0.3048128342245997
0.5730997076023394,0.11764705882352933,0.1294964028776978,0.891604675876727,0.202312138728324,0.31550802139037426
0.5073101608187134,0.04901960784313719,0.17985611510791366,0.8374070138150903,0.25722543352601157,0.33957219251336923
0.5321636695906431,0.10784313725490191,0.2877697841726619,0.8554729011689692,0.25722543352601157,0.3636363636363642
0.5482456140350873,0.16666666666666663,0.09352517985611508,0.891604675876727,0.2225433526011571,0.3663101604278083
0.47368442982456127,0.06862745098039202,0.19424460431654672,0.8597236981934113,0.2456647398843934,0.35828877005347604
0.2624271929824564,0.0980392156862745,0.23741007194244607,0.7917109458023379,0.3699421965317917,0.4010695187165778
0.20906440058479436,0.3431372549019608,0.07194244604316546,0.8235919234856536,0.15606936416185047,0.3796791443850269
0.23172499999999996,0.2549019607843137,0.158273381294964,0.87778958554729,0.0,0.3609625668449201
0.29605285087719313,0.13725490196078427,0.23021582733812945,0.8331562167906483,0.202312138728324,0.37165775401069556
0.2880119152046783,0.12745098039215685,0.18705035971223022,0.7970244420828906,0.25722543352601157,0.3663101604278083
0.3399124269005842,0.0980392156862745,0.24460431654676257,0.7832093517534539,0.3034682080924851,0.4010695187165778
0.33479546783625747,0.28431372549019607,0.06474820143884885,0.8820403825717322,0.13294797687861237,0.41176470588235325
0.3384500730994153,0.1568627450980392,0.13669064748201437,0.8554729011689692,0.17919075144508678,0.4251336898395728
0.317251754385965,0.3921568627450981,0.12230215827338126,0.8055260361317746,0.2225433526011571,0.4572192513368991
0.45906425438596443,0.2941176470588235,0.15107913669064743,0.8193411264612115,0.2225433526011571,0.4438502673796796
0.5175440058479532,0.11764705882352933,0.158273381294964,0.851222104144527,0.2456647398843934,0.4385026737967923
0.429093786549708,0.21568627450980382,0.158273381294964,0.8278427205100958,0.2803468208092488,0.42780748663101686
0.41008779239766024,0.21568627450980382,0.2661870503597122,0.8150903294367694,0.29190751445086693,0.41176470588235325
0.4605265350877188,0.22549019607843135,0.1726618705035971,0.8597236981934113,0.2803468208092488,0.39572192513369053
0.5358188596491225,0.2941176470588235,0.15107913669064743,0.8597236981934113,0.2456647398843934,0.39839572192513373
0.6366958333333326,0.32352941176470584,0.17985611510791366,0.8820403825717322,0.2803468208092488,0.41176470588235325
0.6154969298245616,0.3137254901960784,0.23741007194244607,0.8554729011689692,0.2687861271676306,0.40909090909091006
0.581871271929824,0.47058823529411764,0.1151079136690647,0.8639744952178533,0.17919075144508678,0.3877005347593583
0.6008772660818718,0.38235294117647056,0.158273381294964,0.8459086078639745,0.21387283236994215,0.37433155080213876
0.6476608918128646,0.2549019607843137,0.158273381294964,0.7970244420828906,0.17919075144508678,0.3609625668449201
0.6016084064327485,0.3039215686274509,0.16546762589928055,0.7970244420828906,0.13294797687861237,0.3449197860962565
0.6074559941520468,0.3431372549019608,0.18705035971223022,0.8097768331562168,0.19075144508670494,0.35294117647058876
0.5497078947368417,0.2941176470588235,0.15107913669064743,0.8554729011689692,0.2456647398843934,0.3663101604278083
0.5709062865497074,0.32352941176470584,0.08633093525179852,0.8374070138150903,0.202312138728324,0.3663101604278083
0.6666668859649123,0.3137254901960784,0.15107913669064743,0.8193411264612115,0.202312138728324,0.3796791443850269
0.709064692982456,0.4117647058823529,0.050359712230215736,0.8012752391073327,0.15606936416185047,0.3877005347593583
0.7624269005847948,0.22549019607843135,0.1151079136690647,0.8235919234856536,0.15606936416185047,0.35561497326203195
0.7317252923976598,0.21568627450980382,0.1151079136690647,0.8193411264612115,0.17919075144508678,0.31818181818181923
0.7631581140350878,0.21568627450980382,0.2158273381294964,0.8278427205100958,0.2456647398843934,0.310160427807487
0.7887427631578943,0.3137254901960784,0.12230215827338126,0.869287991498406,0.23410404624277525,0.31550802139037426
0.8282165204678362,0.37254901960784315,0.2158273381294964,0.851222104144527,0.21387283236994215,0.31550802139037426
0.8874268274853794,0.44117647058823534,0.1726618705035971,0.8416578108395325,0.17919075144508678,0.331550802139037
0.894736695906432,0.3921568627450981,0.15107913669064743,0.8639744952178533,0.19075144508670494,0.3235294117647065
0.9320175438596481,0.32352941176470584,0.20863309352517984,0.8873538788522848,0.2687861271676306,0.3235294117647065
0.982456359649122,0.3431372549019608,0.1726618705035971,0.8873538788522848,0.29190751445086693,0.3262032085561497
0.940789692982456,0.4313725490196078,0.30935251798561153,0.891604675876727,0.3265895953757232,0.35561497326203195
0.938596783625731,0.5,0.17985611510791366,0.891604675876727,0.3265895953757232,0.3663101604278083
0.8735383771929826,0.48039215686274506,0.1726618705035971,0.8873538788522848,0.25722543352601157,0.35828877005347604
0.8662279970760229,0.4901960784313726,0.13669064748201437,0.8235919234856536,0.21387283236994215,0.35828877005347604
0.8932749269005846,0.23529411764705876,0.1294964028776978,0.8055260361317746,0.25722543352601157,0.35294117647058876
0.9020470760233916,0.16666666666666663,0.17985611510791366,0.8639744952178533,0.25722543352601157,0.35828877005347604
0.8581869883040927,0.2058823529411764,0.10071942446043158,0.891604675876727,0.23410404624277525,0.37433155080213876
0.8662279970760229,0.22549019607843135,0.08633093525179852,0.873538788522848,0.31502890173410414,0.37433155080213876
0.8421055555555546,0.3529411764705882,0.02877697841726612,0.8374070138150903,0.3034682080924851,0.382352941176471
0.8881580409356715,0.3431372549019608,0.07194244604316546,0.8097768331562168,0.2225433526011571,0.3850267379679151
0.9517546783625725,0.2549019607843137,0.14388489208633093,0.8459086078639745,0.23410404624277525,0.3877005347593583
0.9480994883040941,0.2450980392156863,0.10071942446043158,0.869287991498406,0.25722543352601157,0.37700534759358284
0.8011695175438591,0.33333333333333326,0.043165467625899234,0.87778958554729,0.29190751445086693,0.35828877005347604
0.7777777046783623,0.4117647058823529,0.007194244604316502,0.873538788522848,0.23410404624277525,0.403743315508021
0.7273395467836252,0.33333333333333326,0.05755395683453235,0.8459086078639745,0.202312138728324,0.42780748663101686
0.7054095029239758,0.2647058823529411,0.09352517985611508,0.8459086078639745,0.202312138728324,0.4598930481283423
0.6169592836257305,0.2450980392156863,0.1151079136690647,0.8331562167906483,0.25722543352601157,0.43315508021390414
0.5650586988304092,0.32352941176470584,0.16546762589928055,0.8639744952178533,0.25722543352601157,0.4465240641711228
0.6345029239766085,0.2941176470588235,0.23741007194244607,0.8820403825717322,0.3699421965317917,0.4652406417112296
0.6520466374269009,0.4313725490196078,0.1079136690647482,0.9054197662061637,0.35838150289017356,0.4465240641711228
0.6798247807017539,0.3431372549019608,0.0,0.8820403825717322,0.2456647398843934,0.4197860962566846
0.6381581140350878,0.23529411764705876,0.158273381294964,0.8639744952178533,0.25722543352601157,0.39839572192513373
0.6630116959064329,0.3529411764705882,0.05755395683453235,0.8597236981934113,0.3034682080924851,0.39037433155080237
0.7163744883040932,0.4117647058823529,0.12230215827338126,0.869287991498406,0.31502890173410414,0.39839572192513373
0.7149122076023389,0.23529411764705876,0.05755395683453235,0.9234856535600426,0.15606936416185047,0.403743315508021
0.6637428362573097,0.2450980392156863,0.1151079136690647,0.9096705632306057,0.3468208092485554,0.41711229946524053
0.632310087719298,0.28431372549019607,0.07913669064748197,0.9139213602550479,0.3468208092485554,0.43048128342246006
0.6052630847953218,0.2647058823529411,0.07913669064748197,0.9362380446333687,0.31502890173410414,0.43315508021390414
0.5833335526315793,0.3039215686274509,0.16546762589928055,0.9096705632306057,0.35838150289017356,0.4411764705882355
0.6747078216374272,0.4019607843137255,0.17985611510791366,0.869287991498406,0.31502890173410414,0.44919786096256686
0.6345029239766085,0.3627450980392156,0.2589928057553957,0.8374070138150903,0.3815028901734099,0.44919786096256686
0.6557018274853803,0.4313725490196078,0.20863309352517984,0.8278427205100958,0.3265895953757232,0.47058823529411775
0.6798247807017539,0.46078431372549017,0.1726618705035971,0.8554729011689692,0.3815028901734099,0.5080213903743314
0.6922515350877196,0.44117647058823534,0.19424460431654672,0.9054197662061637,0.41618497109826613,0.524064171122995
0.7178362573099415,0.2647058823529411,0.18705035971223022,0.9234856535600426,0.5057803468208091,0.5401069518716577
0.7748537280701742,0.2647058823529411,0.1079136690647482,0.9139213602550479,0.3815028901734099,0.5481283422459899
0.7923979532163745,0.3627450980392156,0.20143884892086333,0.8597236981934113,0.43641618497109835,0.5534759358288772
0.7858187134502916,0.5784313725490196,0.37410071942446044,0.8873538788522848,0.4942196531791909,0.5909090909090917
0.7624269005847948,0.3039215686274509,0.39568345323741005,0.8873538788522848,0.5838150289017348,0.5909090909090917
0.8121345760233911,0.4313725490196078,0.15107913669064743,0.8331562167906483,0.4479768786127165,0.5668449197860967
0.8311405701754389,0.6176470588235294,0.15107913669064743,0.8459086078639745,0.3468208092485554,0.5695187165775399
0.8662279970760229,0.5784313725490196,0.14388489208633093,0.8374070138150903,0.3930635838150298,0.5481283422459899
0.8121345760233911,0.5392156862745098,0.15107913669064743,0.8820403825717322,0.3699421965317917,0.5641711229946527
0.8523394736842098,0.38235294117647056,0.158273381294964,0.9054197662061637,0.5057803468208091,0.5828877005347595
0.894736695906432,0.47058823529411764,0.10071942446043158,0.9096705632306057,0.4710982658959546,0.596256684491979
0.9108186403508762,0.5294117647058824,0.021582733812949617,0.9234856535600426,0.48265895953757276,0.6042780748663104
0.9137426900584789,0.3137254901960784,0.050359712230215736,0.9543039319872476,0.4942196531791909,0.6069518716577544
1.0,0.08823529411764708,0.30935251798561153,0.9819341126461212,0.4942196531791909,0.641711229946524
0.8983918859649123,0.06862745098039202,0.3669064748201439,0.873538788522848,0.696531791907514,0.6577540106951876
0.9013159356725149,0.13725490196078427,0.2733812949640288,0.851222104144527,0.6849710982658959,0.6497326203208562
0.8676902777777782,0.18627450980392146,0.17985611510791366,0.8639744952178533,0.6618497109826595,0.6363636363636367
0.9137426900584789,0.21568627450980382,0.1294964028776978,0.869287991498406,0.5953757225433529,0.6256684491978612
0.8428361842105261,0.2549019607843137,0.23021582733812945,0.8597236981934113,0.5953757225433529,0.6229946524064172
0.833333479532163,0.3039215686274509,0.19424460431654672,0.8554729011689692,0.6069364161849711,0.6176470588235299
0.793859722222221,0.2941176470588235,0.13669064748201437,0.8820403825717322,0.5953757225433529,0.6042780748663104
0.7880116228070175,0.3039215686274509,0.17985611510791366,0.8597236981934113,0.5722543352601157,0.5989304812834222
0.7989766081871341,0.37254901960784315,0.24460431654676257,0.873538788522848,0.5838150289017348,0.6016042780748672
0.7923979532163745,0.3627450980392156,0.2733812949640288,0.873538788522848,0.6069364161849711,0.6069518716577544
0.7492690058479523,0.2647058823529411,0.20143884892086333,0.9001062699256112,0.6618497109826595,0.5935828877005349
0.7653509502923974,0.07843137254901944,0.15107913669064743,0.8820403825717322,0.6618497109826595,0.5775401069518722
0.7989766081871341,0.13725490196078427,0.1294964028776978,0.9543039319872476,0.6502890173410405,0.5882352941176476
0.8267542397660819,0.17647058823529405,0.12230215827338126,0.91817215727949,0.696531791907514,0.5909090909090917
0.903508845029239,0.27450980392156865,0.12230215827338126,0.8873538788522848,0.6734104046242777,0.6016042780748672
0.8713448830409352,0.33333333333333326,0.3237410071942446,0.91817215727949,0.4942196531791909,0.6149732620320858
0.8662279970760229,0.28431372549019607,0.16546762589928055,0.8820403825717322,0.6849710982658959,0.6310160427807494
0.8691519736842102,0.2647058823529411,0.20143884892086333,0.873538788522848,0.6734104046242777,0.6363636363636367
0.890350877192982,0.4117647058823529,0.13669064748201437,0.9277364505844846,0.6069364161849711,0.6764705882352953
0.9334798245614024,0.27450980392156865,0.23021582733812945,0.9723698193411264,0.5289017341040463,0.7112299465240648
0.809941666666667,0.23529411764705876,0.31654676258992803,1.0,0.4710982658959546,0.7272727272727275
0.8771929824561395,0.27450980392156865,0.23741007194244607,0.9776833156216791,0.5491329479768785,0.7112299465240648
0.8486842836257305,0.27450980392156865,0.23021582733812945,0.9234856535600426,0.7080924855491331,0.7513368983957225
0.824561330409356,0.48039215686274506,0.40287769784172667,0.9277364505844846,0.4710982658959546,0.7540106951871666
0.8209066520467836,0.22549019607843135,0.41007194244604317,0.9139213602550479,0.7543352601156075,0.740641711229947
0.7463449561403497,0.196078431372549,0.3525179856115108,0.873538788522848,0.8323699421965323,0.7566844919786098
0.7375733918128651,0.23529411764705876,0.24460431654676257,0.8639744952178533,0.797687861271676,0.7673796791443861
0.7894739035087719,0.2647058823529411,0.1726618705035971,0.87778958554729,0.797687861271676,0.7807486631016047
0.940789692982456,0.2450980392156863,0.2733812949640288,0.8639744952178533,0.7861271676300579,0.7914438502673802
0.9788010964912273,0.06862745098039202,0.2805755395683453,0.8873538788522848,0.8439306358381504,0.7860962566844929
0.8684208333333325,0.06862745098039202,0.22302158273381295,0.8416578108395325,0.8323699421965323,0.7754010695187166
0.5292396198830405,0.2549019607843137,0.158273381294964,0.8012752391073327,0.7427745664739884,0.7754010695187166
0.599415570175438,0.22549019607843135,0.20143884892086333,0.8639744952178533,0.7312138728323703,0.7620320855614979
0.5095029970760239,0.3921568627450981,0.5539568345323741,1.0,0.3034682080924851,0.7540106951871666
0.23976600877192933,0.47058823529411764,0.34532374100719426,0.9904357066950054,0.23410404624277525,0.6818181818181825
0.27631571637426866,0.2941176470588235,0.23741007194244607,0.8639744952178533,0.6300578034682083,0.6978609625668453
0.1834796783625725,0.4117647058823529,0.4172661870503598,0.8097768331562168,0.6849710982658959,0.7245989304812843
0.0,0.8921568627450981,0.5827338129496403,0.0,0.6069364161849711,0.740641711229947
